,org,tld,ccs,mail_type,images,urls,salutations,designation,chars_in_subject,chars_in_body,day,month,hour
5886,32,40,0,2,0,0,0,0,37,4,40,19,7.566666666666666
5887,326,119,0,0,0,5,0,0,120,2373,41,16,5.566666666666666
5888,493,40,0,0,4,19,0,0,37,27213,45,24,4.75
5889,116,129,0,0,4,25,0,0,17,20653,40,17,17.45
5890,244,2,5,0,1,9,1,0,59,10774,44,24,16.383333333333333
5891,485,40,0,0,7,48,0,0,62,28225,45,25,2.966666666666667
5892,333,40,0,0,4,32,0,0,26,33522,46,17,12.016666666666667
5893,326,119,0,4,0,2,1,0,113,1735,41,23,18.9
5894,388,40,0,0,13,44,0,0,96,19037,45,25,18.78333333333333
5895,282,40,0,0,11,35,1,1,54,39672,43,18,19.33333333333333
5896,203,40,0,6,1,7,1,0,62,8061,45,21,6.15
5897,355,27,1,0,0,9,1,0,13,3905,45,14,17.966666666666665
5898,244,2,0,0,0,0,1,0,83,362,44,15,14.083333333333336
5899,168,131,0,0,4,29,0,0,70,15816,42,23,19.633333333333333
5900,228,40,0,0,2,9,0,0,38,10510,44,16,0.8666666666666667
5901,362,40,0,2,0,0,0,0,60,4,46,17,12.633333333333333
5902,392,40,0,0,1,102,1,0,77,77027,41,25,7.35
5903,244,2,0,0,0,26,1,0,33,16389,41,17,9.966666666666667
5904,116,129,0,0,4,28,0,0,8,13993,41,24,15.7
5905,155,131,0,0,21,98,1,0,81,48395,40,21,19.766666666666666
5906,493,40,0,0,3,19,0,0,37,27093,41,24,9.983333333333333
5907,355,40,0,0,20,58,0,0,47,17153,46,14,4.766666666666667
5908,355,40,0,0,10,26,0,0,47,14975,44,18,9.05
5909,330,40,0,0,21,86,1,0,61,27876,41,21,10.4
5910,32,40,0,0,14,57,0,0,29,37744,44,18,23.08333333333333
5911,331,12,0,0,9,54,0,0,33,20198,41,22,3.8333333333333335
5912,253,40,0,6,12,112,0,0,50,51631,45,19,8.833333333333334
5913,244,2,8,0,0,18,0,0,45,17140,46,23,15.116666666666667
5914,116,129,0,0,4,30,1,0,31,24840,41,25,13.083333333333336
5915,493,40,0,0,4,19,0,0,36,27081,41,25,16.216666666666665
5916,101,40,0,0,0,6,1,0,32,5313,41,24,13.583333333333336
5917,120,143,0,0,27,122,0,0,64,25860,44,21,11.516666666666667
5918,244,2,1,2,0,0,0,0,54,277108,46,16,23.95
5919,322,40,0,0,0,7,0,0,60,1088,44,18,14.616666666666667
5920,155,105,0,2,0,0,0,0,56,4,46,21,0.36666666666666653
5921,388,40,0,0,20,68,0,0,44,15473,44,21,7.466666666666668
5922,493,40,0,0,4,19,0,0,35,26863,44,18,1.9
5923,117,93,0,6,5,19,0,0,30,20981,44,19,20.45
5924,336,64,0,0,23,89,0,0,61,40781,46,22,1.1
5925,216,40,0,0,0,0,1,0,21,905,43,21,10.666666666666666
5926,244,2,0,0,0,14,1,0,20,10863,40,15,18.183333333333334
5927,244,2,1,0,0,3,1,0,23,1088,41,17,14.55
5928,369,129,0,0,22,49,0,0,50,25434,38,26,0.0
5929,515,40,0,6,0,5,0,0,68,1451,44,21,7.583333333333332
5930,369,129,0,0,22,57,0,0,50,26825,10,26,0.0
5931,244,2,0,0,2,8,0,0,80,4982,44,18,16.85
5932,369,129,0,0,23,45,0,0,48,23643,12,26,0.0
5933,369,129,0,0,22,42,0,0,50,23677,45,15,14.416666666666664
5934,336,64,0,0,1,6,0,0,49,1219,44,20,4.166666666666667
5935,493,40,0,0,4,19,0,0,35,27209,42,19,17.366666666666667
5936,326,119,0,6,0,2,1,0,71,13185,40,16,8.816666666666666
5937,244,2,2,3,0,0,0,0,182,49045,46,15,9.216666666666667
5938,326,119,0,7,0,1,1,0,19,635,40,25,7.083333333333332
5939,244,2,0,0,0,6,1,0,31,2743,44,21,16.3
5940,521,40,0,0,18,73,1,0,88,53985,40,17,23.05
5941,282,40,0,0,7,19,0,0,34,20851,44,14,20.78333333333333
5942,186,40,0,0,4,16,0,0,33,11358,40,22,22.0
5943,32,93,0,2,0,0,0,0,67,4,45,18,3.0
5944,355,39,0,0,0,23,0,0,40,9707,45,22,18.916666666666668
5945,392,40,0,0,10,119,0,1,47,89010,40,23,9.85
5946,206,40,0,2,0,0,0,0,21,4,46,25,0.08333333333333333
5947,244,2,0,3,0,0,1,0,89,2418778,44,23,15.6
5948,103,40,0,0,16,62,0,0,51,46344,45,17,19.28333333333333
5949,152,40,1,0,1,16,0,0,62,6925,41,16,17.933333333333334
5950,244,2,0,0,0,3,1,0,65,5199,44,23,14.383333333333333
5951,244,2,0,7,0,3,1,0,22,1247,44,23,12.9
5952,392,40,0,0,1,100,1,0,98,82917,41,21,7.683333333333334
5953,244,2,2,3,0,0,0,0,41,887700,41,24,9.516666666666667
5954,168,69,0,0,3,42,1,0,48,26319,43,25,16.533333333333335
5955,355,131,0,4,0,2,0,0,42,541,44,21,5.216666666666667
5956,253,40,0,6,0,124,1,1,58,70453,40,17,9.25
5957,521,40,0,0,12,50,1,0,97,39685,41,21,21.416666666666668
5958,326,119,0,2,0,0,1,0,14,35182,45,15,6.283333333333332
5959,117,93,0,6,6,14,1,0,47,5680,40,18,13.2
5960,120,143,0,0,24,120,0,0,56,24109,44,21,5.45
5961,355,131,0,4,0,2,1,0,63,1423,41,25,23.15
5962,244,2,1,3,0,9,0,0,53,163069,46,25,3.55
5963,490,68,0,6,6,22,0,0,25,10165,41,16,6.616666666666667
5964,116,129,0,0,18,84,0,0,45,53719,41,21,14.866666666666667
5965,493,40,0,0,4,17,0,0,32,31279,40,19,11.4
5966,265,39,0,0,1,15,1,0,29,13902,44,23,9.466666666666667
5967,493,40,0,0,3,19,0,0,37,27081,43,25,20.15
5968,336,64,0,0,1,6,0,0,52,1225,44,20,0.6833333333333333
5969,490,68,0,6,8,22,1,0,38,11736,43,16,22.33333333333333
5970,117,93,0,6,25,57,1,0,41,64949,40,25,19.866666666666667
5971,493,40,0,0,4,19,0,0,35,26847,44,18,1.9333333333333331
5972,244,2,3,0,2,11,1,0,43,12453,41,24,18.6
5973,521,40,0,0,9,43,0,0,30,34241,43,19,2.6333333333333333
5974,521,40,0,0,16,66,1,0,38,49272,42,18,18.266666666666666
5975,326,119,0,0,4,16,0,0,30,8616,45,24,3.6833333333333336
5976,493,40,0,0,4,19,0,0,35,26880,44,25,5.633333333333333
5977,485,40,0,0,35,268,0,1,75,93941,44,20,16.866666666666667
5978,244,2,0,0,0,0,1,0,40,4552,40,18,19.883333333333333
5979,312,40,0,0,3,17,0,0,32,5254,41,21,15.633333333333333
5980,244,2,9,0,0,2,1,0,21,2816,46,18,11.866666666666667
5981,521,40,0,0,12,49,1,0,65,37224,43,17,21.8
5982,35,38,0,6,6,43,0,0,60,42776,45,20,3.966666666666667
5983,32,93,0,2,0,0,0,0,44,4,45,24,5.533333333333332
5984,355,40,0,0,18,97,0,0,51,66280,46,17,19.716666666666665
5985,244,2,11,0,0,0,1,0,32,521,41,18,13.383333333333333
5986,493,40,0,0,4,19,0,0,37,26994,40,25,12.783333333333333
5987,521,40,0,0,28,137,1,0,86,89675,46,21,23.7
5988,244,2,6,0,2,18,1,0,53,12719,43,15,14.316666666666665
5989,326,119,0,6,0,4,0,0,41,682,41,14,21.35
5990,32,93,0,2,0,6,0,0,57,1715,40,15,10.116666666666667
5991,282,40,0,0,53,167,1,1,38,153400,41,18,9.033333333333333
5992,355,40,0,6,5,97,0,0,35,53952,40,21,17.7
5993,116,129,0,0,5,24,1,1,40,18648,46,23,10.35
5994,168,131,0,0,3,24,0,0,36,12052,40,23,8.1
5995,369,129,0,0,23,45,0,0,56,23523,19,26,0.0
5996,244,2,2,0,0,6,0,0,69,4544,40,24,12.35
5997,244,2,6,0,1,1,1,0,98,13122,41,15,8.833333333333334
5998,369,129,0,0,22,42,0,0,50,23608,45,19,14.316666666666665
5999,461,40,0,0,8,34,0,0,84,30838,44,21,15.333333333333336
6000,21,87,0,0,0,7,1,0,54,5385,45,19,15.283333333333333
6001,32,93,0,2,0,0,0,0,32,4,40,21,0.4166666666666667
6002,485,40,0,0,35,257,0,0,80,89841,42,20,21.516666666666666
6003,355,129,0,0,1,34,1,0,36,23945,42,19,16.166666666666668
6004,414,77,0,6,27,59,0,0,109,19508,43,19,13.033333333333333
6005,485,40,0,0,12,107,0,0,101,53858,44,16,6.4833333333333325
6006,414,77,0,6,18,46,0,0,38,28279,40,18,14.5
6007,370,40,0,0,0,8,1,1,55,4496,46,25,10.333333333333334
6008,341,68,0,0,6,47,1,0,49,32151,43,17,20.816666666666666
6009,244,2,2,0,0,0,1,1,35,3599,41,20,12.733333333333333
6010,32,93,0,2,0,0,0,0,39,4,44,14,0.21666666666666667
6011,244,2,1,0,0,0,0,1,24,903,40,16,13.65
6012,220,40,0,0,0,15,0,0,115,5375,44,14,14.5
6013,236,40,0,0,12,71,1,0,115,89627,44,20,8.833333333333334
6014,317,40,0,5,1,51,1,0,20,14945,29,26,0.0
6015,100,40,0,0,7,28,0,0,15,28311,40,19,20.5
6016,191,40,0,6,11,77,0,0,103,37577,45,25,15.733333333333333
6017,330,40,0,0,17,84,1,0,66,27049,46,21,4.7
6018,326,119,0,7,0,0,1,1,44,3339,14,26,0.5
6019,244,2,0,0,0,19,1,0,21,11061,45,15,19.03333333333333
6020,216,40,0,0,15,64,0,0,72,35708,41,15,19.5
6021,116,129,0,0,4,29,1,0,89,22970,41,24,20.183333333333334
6022,212,40,1,0,3,18,0,0,68,3338,42,20,13.75
6023,155,70,0,6,4,54,0,0,24,26882,45,21,22.08333333333333
6024,32,40,0,2,0,0,0,0,49,4,43,22,7.816666666666666
6025,521,40,0,0,24,87,0,0,100,65851,40,25,23.15
6026,355,40,0,0,2,5,0,0,37,3769,41,21,10.866666666666667
6027,493,40,0,0,4,19,1,0,37,27177,42,24,7.433333333333334
6028,369,129,0,0,23,51,0,0,50,25809,18,26,0.0
6029,203,40,0,6,1,6,1,0,88,7232,40,25,7.333333333333332
6030,32,40,0,2,0,0,0,0,27,4,42,14,0.15
6031,355,93,0,4,0,0,1,0,22,309,5,2,0.5
6032,101,40,0,0,7,29,0,0,43,16027,40,18,14.616666666666667
6033,168,161,0,6,18,56,0,1,73,61258,45,21,15.916666666666664
6034,355,131,0,6,0,2,0,0,34,405,40,19,3.1
6035,244,2,0,0,2,4,1,0,75,6714,45,19,12.983333333333333
6036,168,69,0,0,3,29,1,0,28,42701,40,16,22.78333333333333
6037,355,93,0,6,5,13,0,0,33,3587,40,16,15.883333333333333
6038,244,2,0,0,0,2,1,0,52,11251,42,24,21.45
6039,355,40,0,4,0,0,0,0,32,4271,45,24,12.366666666666667
6040,244,2,4,0,1,9,1,0,36,6214,44,25,12.433333333333335
6041,244,2,0,0,0,3,0,0,44,5512,44,24,20.83333333333333
6042,244,2,4,2,0,0,0,0,36,906779,41,25,2.9333333333333336
6043,392,40,0,0,0,10,1,0,76,3343,45,14,14.933333333333335
6044,355,40,0,0,0,4,1,0,20,1768,42,21,17.5
6045,521,40,0,0,19,74,0,0,102,55000,42,25,0.5
6046,244,2,2,0,1,4,1,1,45,4781,44,15,21.516666666666666
6047,521,40,0,0,18,72,1,1,72,52537,42,23,0.35
6048,392,40,0,0,0,95,1,0,55,77833,46,23,6.5
6049,369,129,0,0,22,40,0,0,46,22213,41,15,14.233333333333333
6050,282,40,0,0,26,93,1,1,98,133639,45,16,12.016666666666667
6051,203,40,0,6,1,7,1,1,98,7758,41,16,7.783333333333332
6052,120,143,0,0,32,144,1,0,87,30230,43,18,6.583333333333332
6053,326,119,0,6,4,8,1,0,68,25940,20,26,0.5
6054,326,119,0,7,0,0,0,0,14,105,45,20,21.95
6055,213,40,0,0,6,32,0,0,53,20339,40,15,14.3
6056,32,93,0,2,0,0,0,0,37,4,42,19,0.35
6057,282,40,0,0,19,71,0,1,132,59516,45,25,13.583333333333336
6058,244,2,1,0,1,9,1,0,24,4879,42,15,8.066666666666666
6059,244,2,3,0,0,1,1,0,59,7267,46,20,17.816666666666666
6060,493,40,0,0,4,19,0,0,36,27250,40,25,11.133333333333333
6061,227,40,0,0,5,19,0,0,37,11716,44,21,12.3
6062,129,40,0,0,7,76,1,1,36,72844,45,15,14.016666666666667
6063,120,143,0,0,30,141,1,0,87,28864,42,18,6.5
6064,447,40,0,6,5,19,0,0,68,11223,41,25,17.9
6065,244,2,0,0,0,0,1,0,50,4447,45,24,8.3
6066,326,119,0,0,0,5,0,0,120,2286,44,25,2.9833333333333334
6067,392,40,0,0,0,99,1,0,51,82614,45,22,13.75
6068,244,2,0,0,0,0,1,1,21,2866,45,15,17.733333333333334
6069,203,39,0,6,2,18,1,0,60,6716,45,18,6.25
6070,317,40,0,0,1,66,1,1,20,21410,30,26,0.0
6071,244,2,1,0,0,0,0,1,26,1002,40,25,17.683333333333334
6072,310,40,0,0,38,212,1,0,104,93165,40,21,7.0
6073,244,2,4,0,2,16,1,0,31,6452,46,15,21.116666666666667
6074,244,2,0,0,0,0,1,0,13,478,41,20,11.55
6075,282,40,0,0,66,208,1,1,37,197076,41,18,9.05
6076,116,129,0,0,4,24,0,0,20,12107,42,23,8.15
6077,282,40,0,0,12,37,0,0,58,26183,43,25,19.233333333333334
6078,326,119,0,0,0,3,1,0,36,3719,40,18,8.65
6079,244,2,0,0,0,0,1,0,97,4435,41,15,23.63333333333333
6080,337,82,0,0,14,100,1,0,24,38184,45,21,22.08333333333333
6081,244,2,0,0,0,0,1,0,38,2291,46,25,16.116666666666667
6082,228,40,0,0,1,16,0,0,60,12889,42,22,20.933333333333334
6083,369,129,0,0,23,45,0,0,49,23776,37,26,0.0
6084,326,119,0,0,0,5,1,0,54,10769,44,16,16.6
6085,244,2,1,3,0,0,0,0,52,263858,45,16,14.633333333333333
6086,244,2,0,7,0,0,1,0,10,451,46,25,12.166666666666664
6087,282,40,0,0,5,96,1,1,139,110910,46,17,1.1333333333333333
6088,485,40,0,0,14,125,0,0,141,62965,40,17,7.95
6089,330,40,0,0,23,90,1,0,50,28718,44,17,8.116666666666667
6090,330,40,0,0,16,76,1,0,125,25494,42,17,7.883333333333333
6091,116,129,0,0,20,95,0,0,45,60259,45,14,19.33333333333333
6092,369,129,0,0,22,51,0,0,57,25021,26,26,0.0
6093,326,119,0,6,0,1,1,0,84,1799,46,22,2.466666666666667
6094,485,40,0,0,11,85,0,0,73,39167,46,21,12.5
6095,115,93,0,6,37,78,0,0,90,73388,44,21,20.03333333333333
6096,172,144,0,6,9,41,0,0,47,23495,40,23,18.066666666666666
6097,174,24,0,6,42,84,0,0,17,43134,44,20,15.116666666666667
6098,392,40,0,0,1,12,1,0,37,4718,46,15,2.8833333333333333
6099,244,2,4,0,0,0,1,0,24,2008,40,18,20.166666666666668
6100,493,40,0,0,3,19,0,0,37,27003,46,19,16.433333333333334
6101,244,2,2,0,0,0,1,0,38,388,40,18,14.183333333333335
6102,116,129,0,0,4,50,0,1,19,35818,40,15,16.183333333333334
6103,244,2,1,0,0,0,0,1,24,867,41,23,15.933333333333335
6104,10,113,0,0,0,8,0,0,33,3680,45,15,5.383333333333334
6105,369,129,0,0,22,51,0,0,50,26048,9,26,0.0
6106,492,84,0,0,2,19,1,1,39,8549,46,9,20.03333333333333
6107,116,129,0,0,5,24,1,1,59,16401,45,20,12.5
6108,326,119,0,0,2,3,0,0,52,5238,44,19,17.266666666666666
6109,164,129,0,0,59,258,1,0,83,151439,41,16,22.466666666666665
6110,244,2,2,0,0,1,1,0,29,15937,41,23,12.766666666666667
6111,392,40,0,0,1,102,1,0,55,86701,46,25,12.616666666666667
6112,203,40,0,6,0,2,1,0,54,1667,40,20,12.95
6113,264,134,0,0,0,21,1,0,40,27082,41,22,11.35
6114,326,119,0,0,0,11,1,0,72,4225,40,17,15.916666666666664
6115,312,40,0,0,0,11,0,0,45,3349,46,18,11.633333333333333
6116,82,129,0,0,3,32,0,0,50,43024,43,20,22.25
6117,493,40,0,0,4,19,0,0,37,26988,40,24,18.53333333333333
6118,326,119,0,2,0,21,1,0,48,892857,46,15,1.3833333333333333
6119,203,40,0,6,1,7,1,1,56,7487,40,16,11.983333333333333
6120,341,68,0,0,7,46,1,0,49,29127,40,21,12.966666666666667
6121,244,2,4,0,1,7,1,0,85,10111,44,24,13.4
6122,403,47,0,0,32,113,0,0,46,73891,41,25,8.933333333333334
6123,527,129,0,0,0,18,1,0,24,5213,45,23,16.05
6124,253,40,0,6,13,126,1,1,47,48971,45,14,11.833333333333336
6125,244,2,0,0,2,4,1,0,52,9066,46,24,17.383333333333333
6126,228,40,0,0,1,30,0,0,43,17820,44,17,14.666666666666664
6127,244,2,0,3,0,0,0,0,86,244890,45,20,6.95
6128,322,40,0,0,0,6,0,0,97,1076,45,16,9.15
6129,294,102,0,0,14,41,1,0,51,23786,41,23,20.066666666666666
6130,392,40,0,0,12,108,0,1,66,106678,40,24,3.4833333333333334
6131,369,129,0,0,22,45,0,0,50,23555,36,26,0.0
6132,369,129,0,0,24,56,1,0,50,27397,34,26,0.0
6133,116,129,0,0,4,27,0,0,33,19406,40,21,15.216666666666667
6134,493,40,0,0,4,19,0,0,37,26963,40,24,15.283333333333333
6135,326,119,0,0,0,5,0,0,120,2271,41,24,14.883333333333333
6136,369,129,0,0,23,45,0,0,51,23482,28,26,0.0
6137,32,93,0,2,0,0,0,0,18,4,40,17,0.5333333333333333
6138,369,129,0,0,22,40,0,0,66,22706,42,15,14.216666666666667
6139,244,2,13,0,0,10,0,0,30,7555,40,18,9.333333333333334
6140,244,2,0,2,0,0,0,0,29,295101,40,24,16.766666666666666
6141,82,129,0,0,2,38,1,0,21,57652,44,25,10.016666666666667
6142,244,2,0,0,0,2,1,0,44,2604,45,25,23.13333333333333
6143,244,2,0,0,2,6,1,0,70,6876,41,16,9.766666666666667
6144,253,40,0,6,13,128,0,1,56,50018,45,14,12.283333333333333
6145,174,24,0,6,29,57,0,0,44,30614,45,22,15.783333333333333
6146,326,119,0,0,0,5,0,0,120,2308,46,24,12.566666666666665
6147,282,40,0,0,19,71,0,1,96,57831,45,20,5.866666666666667
6148,116,129,0,0,17,92,0,0,45,60231,41,19,18.58333333333333
6149,326,119,0,6,0,0,1,0,13,1050,44,14,10.983333333333333
6150,370,40,0,0,0,8,0,1,54,3390,46,25,20.33333333333333
6151,244,2,6,0,0,8,1,0,44,5562,40,17,10.883333333333333
6152,228,40,0,0,3,12,0,0,49,12081,41,18,9.75
6153,244,2,0,3,0,0,1,0,54,10434125,42,15,16.883333333333333
6154,230,40,0,0,3,19,0,0,48,10106,43,24,21.366666666666667
6155,414,77,0,6,21,55,0,0,23,30896,44,14,20.633333333333333
6156,392,40,0,0,10,113,1,0,81,85133,44,20,4.516666666666667
6157,294,134,0,0,14,122,1,0,103,69393,46,22,5.25
6158,244,2,0,0,0,3,1,1,31,3087,40,18,19.966666666666665
6159,220,40,0,6,2,12,0,0,46,4402,45,21,4.266666666666667
6160,116,129,0,0,17,87,1,0,32,63306,40,22,1.0666666666666669
6161,326,119,0,2,0,0,0,0,36,8,41,20,13.883333333333333
6162,326,119,0,0,0,5,0,0,120,2249,44,18,1.1166666666666667
6163,355,131,0,4,0,4,0,0,14,1029,46,24,23.516666666666666
6164,312,40,0,0,0,11,0,0,92,3243,45,22,11.15
6165,369,129,0,0,23,54,1,0,50,27434,17,26,0.0
6166,521,40,0,0,23,88,0,0,159,65887,46,24,8.583333333333334
6167,326,119,0,0,0,5,0,0,120,2427,43,24,23.88333333333333
6168,244,2,1,0,0,3,1,0,25,10605,45,25,15.783333333333333
6169,355,40,0,0,40,85,0,0,26,12828,41,24,1.8166666666666669
6170,355,129,0,0,0,6,1,0,234,5497,46,21,19.183333333333334
6171,244,2,0,0,0,0,1,0,11,601,46,24,12.283333333333333
6172,228,40,0,0,1,17,0,0,69,9172,46,15,5.05
6173,244,2,0,7,0,1,1,0,32,1577,46,16,23.066666666666666
6174,228,40,0,0,1,18,1,0,46,12775,44,19,18.066666666666666
6175,168,133,0,0,6,24,0,0,115,12844,44,17,7.7333333333333325
6176,493,40,0,0,4,19,0,0,36,27226,42,25,6.816666666666666
6177,244,2,2,0,1,17,1,0,79,7928,41,15,15.916666666666664
6178,244,2,2,2,0,0,0,0,27,106271,45,25,10.966666666666667
6179,244,2,5,0,1,9,1,0,50,3098,46,25,22.716666666666665
6180,521,40,0,0,14,56,0,0,65,40947,43,21,0.7666666666666667
6181,336,64,0,0,32,86,0,0,51,80627,41,22,1.0333333333333334
6182,477,40,0,0,11,83,0,0,63,72638,41,25,5.783333333333332
6183,493,40,0,0,4,21,0,0,35,30451,41,25,8.2
6184,355,40,0,6,8,20,1,0,34,7002,41,15,5.316666666666666
6185,244,2,2,0,0,8,1,0,46,3659,44,14,0.6666666666666666
6186,32,66,0,0,0,3,1,0,56,1719,45,24,0.5666666666666667
6187,69,129,0,0,5,23,0,0,35,44685,43,14,1.4666666666666668
6188,493,40,0,0,4,19,0,0,36,27168,43,25,12.55
6189,441,40,0,0,1,6,0,0,62,10289,42,16,13.733333333333333
6190,326,119,0,6,0,4,1,0,42,4098,41,20,19.666666666666668
6191,414,77,0,6,13,29,0,0,78,11177,42,7,20.1
6192,244,2,13,0,0,1,1,0,63,36789,45,16,15.483333333333333
6193,203,39,0,6,2,15,1,0,38,6238,46,18,6.183333333333334
6194,244,2,2,0,0,0,1,0,47,4484,44,25,17.666666666666668
6195,32,93,0,2,0,0,0,0,38,4,46,14,1.2333333333333334
6196,203,40,0,6,1,7,1,0,67,7828,41,21,5.316666666666666
6197,244,2,3,2,0,0,0,0,39,160517,41,25,23.58333333333333
6198,326,119,0,2,0,0,0,0,42,71720,46,23,9.733333333333333
6199,326,119,0,7,0,0,0,0,14,105,44,20,22.95
6200,355,40,0,0,1,15,0,0,50,4746,44,16,11.75
6201,155,105,0,2,0,0,0,0,37,4,46,24,1.7666666666666666
6202,244,2,2,0,1,10,1,0,96,9467,44,23,11.616666666666667
6203,369,129,0,0,23,45,0,0,71,23583,18,26,0.0
6204,326,119,0,7,0,0,0,0,14,104,41,22,6.95
6205,355,40,0,0,6,18,1,0,68,9597,45,19,8.683333333333334
6206,156,113,0,0,17,67,0,0,35,34378,41,21,5.85
6207,282,40,0,0,50,144,0,0,43,73749,41,15,8.116666666666667
6208,517,129,0,0,6,33,0,1,75,39068,40,14,0.18333333333333326
6209,244,2,2,0,2,5,1,0,53,9629,46,15,16.35
6210,244,2,0,0,2,8,1,0,50,9450,41,25,13.216666666666667
6211,521,40,0,0,10,42,0,0,90,33356,45,19,1.8333333333333333
6212,350,120,0,0,9,25,0,0,56,37661,41,20,5.5
6213,244,2,2,3,0,0,0,0,50,2381,40,25,9.5
6214,355,93,0,6,8,16,0,0,57,1887,46,18,21.716666666666665
6215,490,24,0,6,23,53,0,0,51,26933,44,15,15.766666666666667
6216,355,40,0,0,4,59,0,0,68,22029,41,17,5.633333333333333
6217,355,131,0,0,0,13,1,0,42,5300,44,20,16.783333333333335
6218,392,40,0,0,0,103,1,1,57,79127,41,25,4.216666666666667
6219,355,129,0,0,0,17,1,0,41,9558,46,14,6.4833333333333325
6220,213,40,0,0,14,62,0,1,36,69645,43,24,6.4833333333333325
6221,273,129,0,0,5,39,0,0,54,16350,41,19,6.166666666666668
6222,117,131,0,6,18,40,0,0,33,12329,44,21,1.15
6223,101,40,0,0,7,42,0,0,59,17899,40,17,10.133333333333333
6224,521,40,0,0,16,65,0,0,63,48192,41,15,4.233333333333333
6225,326,119,0,0,0,5,0,0,120,2370,45,25,5.033333333333333
6226,485,40,0,0,14,129,1,0,116,71551,45,22,8.8
6227,414,77,0,6,15,32,0,0,33,11640,42,22,14.666666666666664
6228,485,40,0,0,9,99,0,0,237,52825,43,24,19.816666666666666
6229,326,119,0,2,0,0,0,0,40,7,35,26,0.0
6230,493,40,0,0,4,19,0,0,37,26999,43,19,17.316666666666666
6231,355,40,0,0,7,26,0,0,43,22902,41,21,22.86666666666667
6232,361,40,0,0,40,67,0,0,65,30151,44,22,11.266666666666667
6233,317,40,0,6,18,54,1,0,50,15057,28,26,0.0
6234,244,2,2,0,0,1,0,0,56,15645,41,25,15.133333333333333
6235,32,93,0,2,0,0,0,0,36,4,41,17,1.35
6236,213,40,0,0,17,51,0,1,44,51696,41,17,14.433333333333335
6237,137,0,0,0,23,77,0,0,54,38279,45,23,18.983333333333334
6238,156,113,0,0,22,220,1,1,49,212725,41,24,20.366666666666667
6239,493,40,0,0,4,19,0,0,37,26993,46,25,16.716666666666665
6240,355,40,0,6,14,24,1,0,28,9379,44,15,2.45
6241,369,129,0,0,23,45,0,0,60,23487,22,26,0.0
6242,213,40,0,0,13,54,0,1,44,45622,43,24,13.4
6243,485,40,0,0,7,52,0,0,62,40860,45,15,8.633333333333333
6244,355,40,0,6,0,1,0,0,84,949,26,26,0.5
6245,244,2,7,0,0,0,1,0,70,1301,42,23,13.766666666666667
6246,244,2,1,0,0,0,1,0,48,2611,45,18,9.983333333333333
6247,190,40,0,2,0,0,0,0,63,4,42,25,21.233333333333334
6248,341,68,0,0,6,34,1,0,49,17675,45,17,0.8333333333333334
6249,206,40,0,2,0,0,0,0,30,4,46,25,10.65
6250,32,93,0,2,0,0,0,0,48,4,41,21,8.016666666666667
6251,294,72,0,2,0,0,0,0,19,4,43,16,14.816666666666665
6252,392,40,0,0,1,15,1,0,42,5005,42,15,6.1
6253,273,129,0,0,1,15,0,0,44,14417,43,23,8.916666666666666
6254,369,129,0,0,23,45,0,0,42,23843,27,26,0.0
6255,355,129,0,0,0,7,1,0,29,7638,46,24,9.8
6256,300,40,0,0,8,52,0,0,57,63023,44,20,12.883333333333333
6257,326,119,0,0,0,5,1,0,120,2537,45,24,6.183333333333334
6258,326,119,0,6,2,11,0,0,45,4161,44,19,21.93333333333333
6259,355,40,0,0,2,75,1,0,31,32615,46,14,14.216666666666667
6260,116,129,0,0,4,25,0,0,32,18471,41,21,11.933333333333335
6261,355,129,0,0,1,19,1,1,30,13672,40,25,7.666666666666668
6262,244,2,0,3,0,0,1,0,14,336973,40,18,11.333333333333336
6263,244,2,1,2,0,0,0,0,43,33220,45,23,11.283333333333333
6264,362,40,0,0,30,78,0,0,57,17932,43,20,6.566666666666666
6265,414,77,0,6,20,56,0,0,52,35251,42,15,19.733333333333334
6266,32,93,0,2,0,0,0,0,43,4,43,18,1.75
6267,326,119,0,0,0,5,0,0,120,2533,40,23,6.7666666666666675
6268,116,129,0,0,4,29,1,0,24,23739,41,21,14.95
6269,493,40,0,0,4,19,0,0,37,26998,40,16,21.83333333333333
6270,326,119,0,7,0,1,1,0,68,1323,43,21,13.466666666666667
6271,244,2,1,0,0,13,1,1,30,6990,45,18,11.866666666666667
6272,244,2,0,0,0,3,1,0,41,2757,41,24,9.516666666666667
6273,341,68,0,0,7,45,1,0,49,27688,40,21,16.75
6274,337,82,0,0,22,138,0,0,83,51370,44,15,22.716666666666665
6275,244,2,4,0,0,8,1,0,64,8868,46,15,20.133333333333333
6276,244,2,0,0,0,2,0,0,44,3203,45,25,15.183333333333335
6277,82,129,0,0,2,39,1,0,16,37832,44,20,6.6
6278,326,119,0,0,0,5,0,0,120,2349,41,25,15.25
6279,282,40,0,0,3,8,0,0,33,15358,44,17,11.133333333333333
6280,282,40,0,0,49,169,1,1,43,150735,41,16,9.016666666666667
6281,244,2,0,0,0,0,1,0,40,11795,40,25,20.183333333333334
6282,116,129,0,0,4,25,0,0,31,18253,41,17,7.4
6283,379,73,0,0,12,51,0,0,34,18571,41,19,12.783333333333333
6284,485,40,0,0,12,91,0,1,77,41944,46,18,15.283333333333333
6285,300,40,0,0,3,16,0,0,65,19863,46,14,12.1
6286,155,106,0,0,7,24,0,0,56,26242,44,18,19.383333333333333
