,org,tld,ccs,mail_type,images,urls,salutations,designation,chars_in_subject,chars_in_body,day,month,hour,label
14227,282,40,0,0,7,22,1,0,26,24530,41,19,13.416666666666664,1
14228,220,40,0,6,20,84,0,0,36,24763,43,19,2.833333333333333,0
14229,463,108,0,0,6,39,1,0,88,40231,45,22,20.666666666666668,0
14230,244,2,4,0,0,3,1,0,42,3023,41,14,18.33333333333333,2
14231,230,40,0,0,2,11,0,0,22,31509,46,15,3.75,0
14232,243,40,0,0,27,127,0,0,61,32446,41,22,0.4666666666666667,3
14233,88,73,0,0,6,13,0,0,57,5155,40,23,3.883333333333333,0
14234,517,129,0,0,8,44,1,1,112,45813,40,22,19.08333333333333,3
14235,493,40,0,0,4,19,0,0,35,26896,41,18,17.3,0
14236,344,77,0,0,0,4,1,0,32,1210,40,14,15.633333333333333,0
14237,485,40,0,0,8,53,0,0,65,40963,45,25,9.933333333333334,1
14238,326,119,0,0,12,44,0,1,32,58458,41,21,15.783333333333333,0
14239,526,40,0,0,3,19,1,0,64,9292,46,20,7.533333333333332,3
14240,227,40,0,0,3,13,0,0,47,10951,40,17,2.5,3
14241,403,47,0,0,30,122,0,0,154,81739,44,21,10.8,3
14242,403,47,0,0,21,91,0,0,87,60257,43,17,8.3,3
14243,446,76,0,2,0,0,0,0,45,17755,45,18,6.7666666666666675,0
14244,32,93,0,0,18,115,1,0,52,51481,44,24,15.433333333333335,3
14245,282,40,0,0,5,41,0,1,29,29882,44,15,6.2333333333333325,1
14246,244,2,2,2,0,0,0,0,25,1797713,46,22,12.833333333333336,2
14247,399,93,0,0,10,40,1,0,45,8697,45,22,4.566666666666666,3
14248,291,40,0,0,20,44,1,0,42,63317,45,21,15.05,3
14249,523,40,0,0,6,20,0,0,33,11973,46,22,15.183333333333335,0
14250,39,40,0,0,40,78,0,0,40,35870,40,19,3.6666666666666665,3
14251,273,129,0,0,2,19,1,0,41,14189,46,17,23.15,0
14252,272,40,0,0,11,118,1,1,100,110785,44,21,17.566666666666666,3
14253,282,40,0,0,9,49,0,0,57,42339,44,23,3.1,0
14254,216,40,2,0,0,7,1,1,38,44660,44,20,15.316666666666665,2
14255,80,66,0,6,2,5,1,0,77,23810,45,24,20.433333333333334,2
14256,344,77,0,0,0,4,1,0,32,1210,40,14,15.366666666666667,0
14257,282,40,0,0,4,36,0,0,29,24523,46,19,14.716666666666667,1
14258,129,40,0,0,8,41,0,0,24,53748,46,20,14.233333333333333,3
14259,29,40,0,0,15,40,1,0,59,24914,46,15,18.233333333333334,3
14260,477,40,0,0,31,96,1,0,42,100336,42,14,5.1,3
14261,326,119,0,2,0,3,1,0,91,2159,46,19,3.4833333333333334,0
14262,230,40,0,0,2,11,0,0,48,31335,41,15,3.75,0
14263,305,71,0,0,9,41,0,0,49,31947,46,15,20.166666666666668,3
14264,168,133,0,0,0,9,0,0,91,2969,44,16,17.633333333333333,0
14265,244,2,1,0,10,69,0,1,118,57434,46,20,14.65,0
14266,288,108,0,0,19,95,1,1,111,74331,44,23,17.033333333333335,3
14267,268,40,0,6,1,13,1,0,42,7519,43,25,16.5,0
14268,244,2,8,0,0,1,1,0,21,2698,41,15,9.233333333333333,2
14269,244,2,0,0,0,28,1,1,67,13894,45,24,11.116666666666667,2
14270,282,40,0,0,9,31,0,0,40,27820,42,18,22.316666666666666,1
14271,168,124,0,0,11,38,0,0,109,44552,45,21,10.233333333333333,0
14272,116,129,0,0,10,71,1,1,43,52649,44,15,6.716666666666668,0
14273,272,40,0,0,12,107,1,1,103,112849,46,25,22.28333333333333,3
14274,403,47,0,0,29,95,0,0,74,49791,40,24,9.85,3
14275,493,40,0,0,4,19,0,0,40,27190,46,19,10.133333333333333,0
14276,493,40,0,0,4,19,0,0,35,26982,44,19,7.75,0
14277,146,39,0,6,5,22,1,0,30,12844,43,19,15.466666666666667,0
14278,526,40,0,0,2,14,1,0,64,42527,45,22,4.283333333333333,0
14279,117,93,0,0,2,14,0,0,33,57861,42,14,7.783333333333332,0
14280,244,2,3,2,0,0,1,0,25,1202077,40,25,12.833333333333336,2
14281,41,5,0,6,3,7,0,0,30,34106,46,15,14.333333333333336,0
14282,212,40,1,0,2,13,0,1,54,3154,45,18,5.316666666666666,2
14283,212,40,1,0,0,33,0,0,30,9318,41,20,5.816666666666666,2
14284,282,40,0,0,11,28,0,0,50,24151,41,15,9.066666666666666,1
14285,244,2,0,2,0,0,1,0,51,23778479,41,17,0.45,2
14286,344,77,0,0,0,4,1,0,32,1210,40,14,15.5,0
14287,443,40,0,0,0,11,0,0,43,4318,44,17,9.116666666666667,0
14288,244,2,0,0,0,3,0,0,38,3592,43,15,20.683333333333334,2
14289,212,40,0,7,0,3,0,0,60,833,45,24,8.283333333333333,0
14290,191,40,0,6,30,73,0,0,76,51645,42,20,7.6,3
14291,164,129,0,0,11,34,0,0,29,32400,42,15,13.616666666666667,3
14292,487,40,0,0,8,41,1,0,35,55945,42,15,10.85,3
14293,244,2,12,0,0,2,1,0,46,3995,41,25,13.233333333333333,2
14294,485,40,0,0,30,202,0,0,200,86956,41,16,8.883333333333333,1
14295,392,40,0,0,12,108,1,1,69,103657,44,19,12.083333333333336,1
14296,419,78,0,0,7,48,0,0,103,27970,43,22,17.516666666666666,3
14297,244,2,2,0,1,7,1,0,68,4313,41,21,15.016666666666667,2
14298,493,40,0,6,3,14,0,0,34,24674,43,14,14.7,0
14299,96,40,0,6,1,6,1,0,43,6940,10,3,0.5,0
14300,392,40,0,0,12,109,0,1,43,106951,40,24,4.216666666666667,1
14301,296,121,0,0,13,61,0,0,45,41325,45,15,6.616666666666667,3
14302,244,2,1,0,0,0,1,0,30,5727,41,19,22.75,2
14303,392,40,0,0,8,106,1,0,121,85130,46,19,14.883333333333333,1
14304,493,40,0,0,4,19,0,0,38,27940,46,17,14.133333333333333,0
14305,220,40,0,6,6,28,0,0,36,9035,42,17,2.1166666666666667,0
14306,32,93,0,0,6,61,0,0,99,29287,42,14,8.6,0
14307,485,40,0,0,21,163,0,0,52,92694,45,20,10.966666666666667,1
14308,367,40,0,0,8,41,0,0,29,35395,44,19,10.55,0
14309,244,2,1,0,0,4,1,0,37,15495,40,14,12.7,2
14310,357,40,0,0,9,119,0,1,65,88421,46,18,15.166666666666664,3
14311,521,40,0,0,14,59,0,0,92,51203,46,20,7.716666666666668,1
14312,32,93,0,0,7,118,0,0,29,59221,44,18,0.06666666666666668,3
14313,338,147,0,0,12,64,1,0,50,28793,45,17,10.716666666666667,3
14314,443,40,0,0,0,17,1,0,30,9826,40,14,9.066666666666666,0
14315,477,40,0,0,35,102,1,0,42,111185,42,17,5.2,3
14316,47,40,0,6,1,8,0,0,250,28453,43,25,5.616666666666667,3
14317,282,40,0,0,3,36,0,0,45,24506,43,17,7.4,1
14318,154,40,0,0,5,15,0,0,40,19821,46,20,3.6666666666666665,0
14319,401,66,0,6,0,5,1,0,83,29986,12,5,0.0,0
14320,225,5,0,0,4,12,0,0,29,6099,40,17,16.533333333333335,0
14321,32,93,0,0,2,73,1,0,55,27421,40,24,20.733333333333334,0
14322,9,40,0,0,1,14,1,0,56,30578,46,20,13.2,1
14323,392,40,0,0,1,94,1,1,97,82777,46,17,8.25,1
14324,403,47,0,0,35,120,0,0,40,79927,46,24,11.45,3
14325,493,40,0,0,4,23,0,0,36,27792,46,17,20.4,0
14326,55,93,0,6,1,16,0,0,90,7685,44,22,13.0,3
14327,240,129,0,0,10,70,0,1,19,50559,46,19,3.0,3
14328,282,40,0,0,11,28,0,0,50,24159,41,14,9.066666666666666,1
14329,419,78,0,0,32,128,1,0,31,103784,41,16,22.83333333333333,3
14330,32,93,0,2,0,0,0,0,40,4,46,18,3.716666666666667,3
14331,244,2,2,0,0,1,1,0,57,21063,46,17,17.2,2
14332,129,40,0,0,8,35,0,0,18,42485,46,19,14.85,3
14333,244,2,0,0,0,9,0,0,59,9550,41,14,16.366666666666667,2
14334,236,40,0,0,11,70,1,0,84,89331,46,19,10.8,3
14335,294,72,0,2,0,0,0,0,17,4,43,22,17.416666666666668,1
14336,326,119,0,6,0,1,1,0,44,1432,31,6,0.0,0
14337,244,2,0,2,0,6,1,1,33,12657594,40,21,14.75,2
14338,493,40,0,0,4,28,0,0,39,29892,44,23,10.35,0
14339,244,2,0,3,0,0,0,0,36,627606,44,24,1.8666666666666667,2
14340,212,40,0,0,3,25,0,0,55,24289,43,24,12.133333333333333,0
14341,155,105,0,2,0,0,0,0,26,4,46,14,20.416666666666668,1
14342,244,2,0,2,0,0,0,0,49,387995,40,24,10.95,2
14343,276,93,0,6,0,18,1,1,62,9725,45,20,13.35,3
14344,392,40,0,0,12,122,1,1,70,105649,42,22,7.433333333333334,1
14345,32,93,0,0,7,58,0,0,100,28758,43,18,10.15,0
14346,32,93,0,2,0,0,0,0,44,4,40,22,9.216666666666667,3
14347,117,40,0,0,3,14,0,0,33,47885,41,25,1.7333333333333334,0
14348,326,119,0,0,0,1,1,0,44,657,42,19,1.9333333333333331,0
14349,282,40,0,0,15,44,0,0,55,35444,41,20,7.283333333333332,1
14350,392,40,0,0,2,12,0,0,45,9981,46,15,15.283333333333333,0
14351,296,121,0,0,5,40,0,0,47,34334,46,17,8.05,3
14352,100,40,0,0,7,26,0,0,41,21772,46,25,23.38333333333333,0
14353,432,40,0,0,4,32,0,0,113,16569,44,15,15.383333333333333,0
14354,493,40,0,0,4,19,0,0,34,27869,44,17,6.65,0
14355,344,77,0,0,0,4,1,0,32,1210,40,14,15.333333333333336,0
14356,404,40,0,0,0,7,0,1,44,56096,43,17,6.5,0
14357,244,2,0,0,0,1,0,0,32,8072,41,24,14.383333333333333,2
14358,415,39,0,7,0,0,1,0,57,805,45,25,18.75,0
14359,493,40,0,0,4,19,0,0,38,26879,40,15,4.15,0
14360,240,129,0,6,1,16,1,1,107,9199,45,16,11.866666666666667,3
14361,403,47,0,0,35,127,0,0,84,85349,45,14,12.2,3
14362,162,50,0,0,1,7,0,0,135,2924,44,21,6.283333333333332,0
14363,313,168,0,0,6,28,0,0,64,27769,46,24,12.883333333333333,0
14364,246,40,0,0,21,104,0,0,40,71214,42,25,0.13333333333333333,3
14365,392,40,0,0,12,122,1,1,73,115096,45,25,16.916666666666668,1
14366,326,119,0,7,0,0,0,0,57,524,2,4,0.5,0
14367,33,40,0,0,0,0,1,1,66,5055,44,15,4.183333333333334,0
14368,140,138,0,0,46,94,0,0,24,63294,41,23,17.266666666666666,0
14369,487,40,0,0,12,37,0,0,50,59341,43,19,13.916666666666664,3
14370,163,137,0,0,2,13,0,0,62,3573,40,25,8.083333333333334,0
14371,244,2,2,0,0,2,1,0,44,17352,43,14,20.616666666666667,2
14372,244,2,4,0,1,12,1,0,41,5190,41,14,23.86666666666667,2
14373,399,93,0,0,5,22,0,0,58,5195,45,14,10.7,3
14374,493,40,0,6,4,14,0,0,63,24755,40,14,19.966666666666665,0
14375,344,77,0,0,0,4,1,0,32,1210,40,14,15.433333333333335,0
14376,151,40,1,0,1,15,0,0,42,6565,40,23,18.2,0
14377,244,2,3,0,0,0,1,0,14,1425,40,24,12.933333333333335,2
14378,521,40,0,0,4,16,0,0,111,14668,45,23,15.983333333333333,1
14379,191,40,0,6,55,123,1,0,61,83153,40,20,5.15,3
14380,244,2,0,0,0,3,0,0,97,1127,46,22,10.8,2
14381,244,2,0,0,0,6,0,0,20,1885,41,18,10.866666666666667,2
14382,407,120,0,0,2,23,0,1,41,21776,40,20,4.833333333333333,1
14383,493,40,0,0,3,19,0,0,36,27884,43,25,17.233333333333334,0
14384,212,40,0,0,2,11,0,0,42,76019,45,20,14.216666666666667,0
14385,244,2,0,0,0,3,0,0,35,2660,44,15,0.43333333333333335,2
14386,487,40,0,0,10,46,1,1,52,71636,43,25,14.616666666666667,3
14387,485,40,0,0,31,185,0,0,38,90292,46,23,8.933333333333334,1
14388,392,40,0,0,12,108,1,1,122,100261,41,14,23.73333333333333,1
14389,162,50,0,0,1,7,0,0,91,2941,46,21,8.6,0
14390,244,2,2,0,0,0,1,0,52,4889,40,19,17.383333333333333,2
14391,244,2,0,0,0,0,1,0,40,1312,45,14,11.8,2
14392,344,77,0,0,0,4,1,0,32,1210,40,14,10.233333333333333,0
14393,32,93,0,0,27,159,1,0,55,74578,43,24,0.6333333333333333,3
14394,212,40,1,0,3,18,0,0,46,4311,41,19,17.266666666666666,2
14395,472,40,0,0,5,18,1,0,97,12976,43,21,21.05,0
14396,220,40,0,0,8,27,0,0,88,29647,41,17,2.8833333333333333,0
14397,111,44,0,0,6,29,0,0,34,35870,44,19,16.033333333333335,3
14398,32,40,0,0,8,94,1,0,60,54994,46,15,19.166666666666668,0
14399,220,40,0,6,2,12,0,0,24,4399,44,20,5.316666666666666,0
14400,493,40,0,6,3,14,0,0,33,24688,41,19,17.2,0
14401,146,39,0,6,5,22,1,0,30,12851,42,19,13.9,0
14402,282,40,0,0,3,36,0,0,45,24390,44,16,10.6,1
14403,310,40,0,0,23,226,1,0,84,101092,46,16,9.6,3
14404,300,40,0,0,4,40,0,0,59,55434,44,20,11.816666666666665,3
14405,326,119,0,6,0,3,1,0,74,14818,45,8,20.116666666666667,0
14406,32,93,0,0,30,253,0,0,15,116396,44,24,0.15,3
14407,485,40,0,0,10,55,0,0,53,31024,44,20,5.583333333333332,1
14408,310,40,0,0,29,191,1,0,157,86487,41,16,8.183333333333334,0
14409,244,2,0,0,0,3,1,0,29,1445,44,21,15.066666666666665,2
14410,244,2,19,0,0,0,1,0,46,8340,45,15,22.93333333333333,2
14411,244,2,0,3,0,0,1,0,31,10137315,45,23,23.93333333333333,2
14412,244,2,2,2,0,0,1,0,37,178944,46,15,10.566666666666666,2
14413,363,93,0,0,0,2,1,0,44,1190,40,15,15.583333333333336,0
14414,156,74,0,0,0,58,1,0,64,67790,41,24,18.983333333333334,3
14415,244,2,3,0,0,2,1,0,29,10227,46,15,14.383333333333333,2
14416,230,40,0,0,4,20,0,1,37,36380,46,19,5.0,0
14417,403,47,0,0,31,126,0,0,104,83378,46,21,11.133333333333333,3
14418,32,93,0,0,7,54,0,0,98,26656,41,18,22.53333333333333,0
14419,230,40,0,0,4,27,0,0,39,29876,44,15,13.416666666666664,0
14420,506,40,0,0,6,28,1,0,76,39121,44,24,22.516666666666666,3
14421,244,2,1,0,0,11,1,0,31,17825,44,18,10.466666666666667,2
14422,305,71,0,0,9,51,0,0,48,39827,40,15,10.233333333333333,3
14423,244,2,2,0,0,9,1,0,29,1593,42,21,12.466666666666667,2
14424,392,40,0,0,12,119,0,1,65,107516,43,16,2.05,1
14425,343,91,0,2,0,0,0,0,21,4,40,24,22.45,2
14426,244,2,1,0,0,0,1,0,24,490,41,16,18.03333333333333,2
14427,80,66,0,2,0,8,0,0,244,2176292,44,21,9.316666666666666,2
14428,493,40,0,0,4,19,1,0,36,27737,42,23,13.666666666666664,0
14429,344,77,0,0,0,4,1,0,32,1210,40,14,15.3,0
14430,345,40,0,0,14,126,0,1,58,71368,44,20,0.31666666666666665,0
14431,294,95,0,6,4,29,0,0,47,18306,42,23,14.55,1
14432,345,40,0,0,21,72,0,0,85,80702,45,17,11.166666666666664,3
14433,244,2,1,0,0,15,1,0,39,6501,45,24,23.65,2
14434,326,119,1,0,0,3,1,0,41,6970,40,18,5.1,0
14435,244,2,5,2,0,0,0,0,67,1087569,40,23,12.883333333333333,2
14436,344,77,0,0,0,4,1,0,32,1210,40,14,10.333333333333334,0
14437,288,108,0,0,25,120,0,0,28,80956,45,18,11.0,0
14438,212,40,0,7,0,1,0,0,73,370,41,18,15.533333333333333,0
14439,493,40,0,6,4,14,0,0,34,24674,41,24,4.883333333333333,0
14440,32,93,0,0,6,118,1,0,33,54319,40,17,0.1,3
14441,282,40,0,0,7,26,0,0,43,20973,45,19,22.08333333333333,1
14442,447,40,0,6,5,23,0,0,30,10207,40,25,19.916666666666668,3
14443,288,108,0,0,26,120,1,0,33,78168,41,24,22.65,3
14444,312,40,0,0,6,22,1,0,80,7771,46,23,22.0,3
14445,272,40,0,0,3,12,1,1,45,15490,40,21,16.033333333333335,0
14446,244,2,1,0,0,3,1,0,41,1659,45,22,15.783333333333333,2
14447,220,40,0,6,6,28,1,0,36,8903,45,22,4.8,0
14448,191,40,0,6,20,53,0,0,31,38377,41,19,5.8,3
14449,282,40,0,0,20,95,1,0,41,78680,41,16,8.15,1
14450,244,2,10,2,0,0,0,0,43,300277,41,25,18.683333333333334,2
14451,493,40,0,0,4,19,0,0,35,26865,45,23,9.216666666666667,0
14452,244,2,1,0,0,3,1,0,12,1778,43,21,5.9833333333333325,2
14453,487,40,0,6,5,25,0,0,62,22565,42,22,22.3,0
14454,477,40,0,0,12,66,1,0,56,63949,44,22,21.316666666666666,3
14455,191,40,0,6,23,59,1,0,60,43892,46,18,4.0,3
14456,244,2,1,0,0,0,1,0,35,5326,41,16,11.533333333333333,2
14457,477,40,0,0,29,80,0,0,45,101054,40,19,17.1,0
14458,282,40,0,0,16,66,0,1,67,65145,40,21,13.416666666666664,1
14459,493,40,0,6,4,14,0,0,37,24757,44,19,5.433333333333334,0
14460,392,40,0,0,10,105,1,1,105,86598,43,19,14.283333333333333,1
14461,227,40,0,0,3,13,1,0,44,10763,40,15,9.05,3
14462,128,93,0,0,0,8,1,0,69,3844,42,25,9.133333333333333,3
14463,320,129,0,0,0,5,0,0,34,970,41,20,12.566666666666665,0
14464,493,40,0,6,3,14,0,0,33,24659,46,19,14.683333333333335,0
14465,341,136,0,0,7,67,0,0,55,43278,40,18,7.033333333333332,1
14466,403,47,0,0,36,134,0,0,69,89993,41,21,12.216666666666667,3
14467,244,2,3,0,0,13,1,0,33,23602,45,17,10.166666666666666,2
14468,493,40,0,0,4,17,0,0,35,29766,42,25,4.85,0
14469,344,77,0,0,0,4,1,0,32,1210,40,14,15.2,0
14470,282,40,0,0,9,50,0,0,53,42578,41,23,7.633333333333333,1
14471,244,2,2,0,0,0,1,0,42,1660,46,21,16.7,2
14472,253,40,0,6,9,63,0,0,51,32088,41,21,18.383333333333333,3
14473,406,120,0,0,3,23,0,1,53,19405,46,15,6.5166666666666675,1
14474,485,40,0,0,7,53,0,0,193,21312,42,22,12.083333333333336,1
14475,419,78,0,0,6,36,0,0,95,21868,46,19,6.916666666666668,3
14476,392,40,0,0,10,100,1,1,132,85766,46,16,6.4,1
14477,253,40,0,6,12,150,1,0,74,64108,45,15,8.966666666666667,3
14478,244,2,6,0,1,12,1,0,28,19026,41,25,9.566666666666666,2
14479,227,39,0,0,5,39,1,0,53,23231,44,15,6.9,0
14480,344,77,0,0,0,4,1,0,32,1210,40,14,15.433333333333335,0
14481,326,119,0,7,0,0,0,0,57,526,19,4,0.5,0
14482,326,119,0,0,2,34,0,0,61,12072,46,24,12.033333333333333,0
14483,244,2,0,0,0,2,1,0,39,8527,44,24,11.4,2
14484,370,40,0,0,0,8,0,1,55,4244,43,25,10.5,0
14485,96,40,0,0,0,5,1,0,34,11166,20,3,0.5,0
14486,152,40,1,0,4,19,0,0,54,9592,40,16,22.91666666666667,0
14487,326,119,0,7,0,0,1,0,3,428,0,5,0.5,0
14488,258,40,0,0,5,21,0,0,48,5156,42,24,17.733333333333334,3
14489,244,2,2,0,0,0,0,0,49,154,42,24,12.583333333333336,2
14490,155,122,0,2,0,0,0,0,99,4,44,16,7.166666666666668,3
14491,392,40,0,0,2,9,0,0,43,9341,40,24,0.31666666666666665,1
14492,32,93,0,0,15,143,0,0,40,79077,43,24,2.2,3
14493,461,40,0,0,16,39,1,0,75,52625,45,16,15.366666666666667,3
14494,477,40,0,0,42,95,1,0,78,116468,42,15,9.55,3
14495,244,2,7,2,0,10,0,0,72,611576,45,16,16.716666666666665,2
14496,282,40,0,0,14,108,1,0,39,95479,46,15,1.2,1
14497,392,40,0,0,8,116,1,0,107,101375,42,14,10.583333333333334,1
14498,344,77,0,0,0,4,1,0,32,1210,40,14,15.4,0
14499,392,40,0,0,2,12,0,0,60,9591,46,21,14.716666666666667,0
14500,32,93,0,0,30,257,0,0,15,117078,40,23,0.2833333333333333,3
14501,244,2,4,3,0,13,0,0,61,461235,46,21,2.0166666666666666,2
14502,493,40,0,0,4,19,0,0,36,27475,45,23,4.8,0
14503,80,66,0,2,0,6,0,0,53,799903,44,18,14.583333333333336,2
14504,244,2,0,2,0,0,0,0,34,253314,40,15,17.4,2
14505,244,2,3,0,0,1,0,0,13,2662,46,24,13.783333333333333,2
14506,168,9,0,0,11,40,0,0,24,34250,41,14,2.3666666666666667,0
14507,172,61,0,0,15,68,0,0,30,33929,46,22,6.833333333333332,3
14508,282,40,0,0,6,62,0,0,53,54880,45,24,2.65,1
14509,244,2,4,3,0,9,0,1,62,1673801,44,21,15.916666666666664,2
14510,291,40,0,0,4,18,0,0,67,16987,40,25,19.08333333333333,3
14511,32,93,0,2,0,0,0,0,49,4,40,16,3.6833333333333336,3
14512,244,2,7,0,2,2,1,0,148,17736,40,22,14.383333333333333,2
14513,32,93,0,0,30,254,1,0,11,114465,45,18,0.11666666666666667,3
14514,120,163,0,0,1,5,0,0,42,2893,46,17,14.583333333333336,0
14515,282,40,0,0,4,26,0,0,45,20429,45,19,21.466666666666665,1
14516,473,93,0,0,19,55,0,0,38,13653,44,18,16.75,3
14517,526,40,0,0,1,12,0,0,79,22606,46,17,8.833333333333334,0
14518,5,93,0,6,0,0,1,0,39,1349,43,20,6.8,0
14519,240,129,0,0,4,13,1,1,58,8141,46,23,10.116666666666667,0
14520,388,40,0,0,1,7,0,0,103,1984,45,22,10.2,3
14521,176,40,0,0,1,6,1,0,40,3625,42,20,22.53333333333333,0
14522,485,40,0,0,11,33,0,0,57,16428,42,17,15.816666666666665,1
14523,174,24,0,6,29,76,0,0,30,43741,44,24,11.766666666666667,3
14524,244,2,4,0,0,1,1,0,41,3836,41,25,18.33333333333333,2
14525,493,40,0,0,4,19,0,0,37,27009,45,23,23.73333333333333,0
14526,487,40,0,0,19,45,0,0,63,65828,46,17,12.816666666666665,3
14527,191,40,0,6,40,93,0,0,128,67933,42,15,1.0,3
14528,244,2,0,7,0,0,1,0,14,330,46,14,19.15,2
14529,282,40,0,0,63,213,1,0,36,204430,41,19,8.016666666666667,1
14530,338,147,0,0,12,88,0,0,62,38885,45,17,8.95,3
14531,230,40,0,0,4,27,0,0,35,29812,44,19,21.73333333333333,0
14532,493,40,0,0,4,19,1,0,36,27138,41,21,12.833333333333336,0
14533,485,40,0,0,31,200,0,1,111,94050,43,25,13.2,1
14534,291,40,0,0,4,16,1,0,37,16853,41,24,21.55,3
14535,282,40,0,0,8,27,0,0,54,24465,45,19,7.2333333333333325,1
14536,244,2,5,0,0,5,1,1,37,19333,44,21,20.58333333333333,2
14537,212,40,0,0,2,18,0,1,51,24075,44,15,5.116666666666666,0
14538,487,40,0,0,22,45,1,0,49,70366,41,17,12.816666666666665,3
14539,212,40,2,0,0,14,0,0,39,13098,43,20,11.566666666666665,2
14540,80,66,0,6,0,1,1,0,162,193611,41,24,9.583333333333334,0
14541,331,12,0,0,7,28,0,0,84,10294,40,22,3.2333333333333334,0
14542,282,40,0,0,4,26,0,0,45,20611,41,23,6.283333333333332,1
14543,318,158,0,6,21,70,1,0,23,95529,41,19,17.783333333333335,3
14544,240,129,0,6,1,14,1,0,77,6426,41,17,17.266666666666666,3
14545,326,119,0,7,0,0,0,0,57,548,5,4,0.5,0
14546,244,2,1,0,0,8,0,0,37,2642,46,24,13.616666666666667,0
14547,282,40,0,0,16,66,0,1,141,70701,46,24,17.35,1
14548,493,40,0,0,4,19,0,0,34,26847,40,15,12.883333333333333,0
14549,310,40,0,0,27,173,1,1,104,76070,46,20,6.333333333333332,0
14550,220,40,0,7,0,3,0,0,51,1915,40,24,11.5,0
14551,244,2,1,0,0,0,1,0,23,1349,40,19,20.516666666666666,2
14552,432,40,0,0,3,17,0,0,33,15491,45,13,20.116666666666667,0
14553,32,93,0,0,33,262,1,0,39,225264,42,25,10.366666666666667,3
14554,282,40,0,0,59,189,1,0,40,171250,41,15,8.216666666666667,1
14555,155,105,0,2,0,0,0,0,29,4,45,18,19.25,1
14556,116,129,0,0,7,35,0,0,42,32708,44,19,22.83333333333333,0
14557,305,71,0,0,9,51,0,0,91,40052,40,25,10.516666666666667,3
14558,419,78,0,0,10,49,0,0,61,38833,45,19,10.383333333333333,3
14559,238,9,0,0,4,13,1,0,42,16057,44,14,7.466666666666668,0
14560,493,40,0,0,4,19,0,0,34,26849,45,25,5.816666666666666,0
14561,192,40,0,6,8,34,0,0,88,26976,45,15,4.166666666666667,0
14562,80,66,0,0,0,0,1,0,113,3256,41,19,17.616666666666667,0
14563,244,2,6,0,1,4,1,0,13,5815,41,23,10.6,2
14564,414,77,0,6,19,48,1,0,57,28950,44,13,20.116666666666667,3
14565,470,40,0,0,0,21,1,0,54,7967,42,21,0.6333333333333333,3
14566,485,40,0,0,16,77,0,0,30,43676,43,17,18.53333333333333,1
14567,244,2,6,0,0,0,1,0,35,2385,42,16,18.166666666666668,2
14568,493,40,0,0,4,19,0,0,38,27183,43,23,17.1,0
14569,487,40,0,6,8,27,0,0,65,28946,44,15,13.016666666666667,3
14570,116,129,0,0,14,88,0,0,27,57538,41,21,1.4833333333333334,0
14571,341,136,0,0,7,67,0,0,57,42247,46,15,20.466666666666665,1
14572,493,40,0,0,4,19,0,0,35,26862,46,25,6.316666666666666,0
14573,244,2,8,0,0,12,0,0,36,5883,41,24,17.366666666666667,2
14574,244,2,1,0,0,0,1,0,21,1093,41,18,9.916666666666666,2
14575,244,2,1,0,0,3,1,0,42,5616,44,22,11.933333333333335,2
14576,493,40,0,0,4,19,0,0,36,27130,40,21,15.8,0
14577,32,40,0,0,6,39,0,0,87,22914,41,14,8.7,0
14578,80,66,0,7,0,1,1,0,7,1325,40,18,11.25,2
14579,493,40,0,0,4,19,1,0,37,28166,44,23,12.933333333333335,0
14580,336,64,0,0,13,43,0,0,51,49427,44,14,9.45,3
14581,404,40,0,0,0,7,1,0,47,74832,45,18,12.133333333333333,0
14582,244,2,2,0,0,0,1,0,145,7373,40,25,13.3,2
14583,344,77,0,0,0,4,1,0,32,1210,40,14,4.6,0
14584,276,93,0,6,0,17,1,1,62,8971,45,25,8.95,0
14585,230,40,0,0,2,16,0,0,43,32239,45,18,13.416666666666664,0
14586,282,40,0,0,17,83,0,0,45,72815,41,17,8.433333333333334,1
14587,244,2,2,0,0,0,1,0,35,2433,40,17,15.85,2
14588,251,120,0,6,0,1,1,0,67,986,41,17,10.316666666666666,0
14589,411,39,0,0,26,176,0,0,40,43758,46,19,14.733333333333333,3
14590,521,40,0,0,10,43,0,0,68,44298,41,16,8.466666666666667,1
14591,526,40,0,0,2,28,1,0,108,51937,43,19,21.58333333333333,0
14592,477,40,0,0,13,48,0,1,66,76598,40,22,17.0,0
14593,493,40,0,6,4,14,0,0,35,24988,46,19,7.033333333333332,0
14594,244,2,5,0,0,9,1,0,21,6190,45,25,15.766666666666667,2
14595,244,2,4,3,0,0,1,0,78,398098,41,21,14.683333333333335,2
14596,521,40,0,0,20,82,1,0,100,69456,46,24,0.8666666666666667,1
14597,485,40,0,0,13,79,0,0,72,39726,44,23,8.75,1
14598,392,40,0,0,0,99,1,0,64,84273,40,20,9.616666666666667,1
14599,149,40,0,0,3,12,0,0,52,9851,45,15,14.766666666666667,0
14600,338,147,0,0,12,62,0,0,56,25460,40,22,8.333333333333334,3
14601,429,129,0,0,9,58,0,0,86,77769,40,14,19.5,3
14602,244,2,2,0,2,11,1,0,52,19830,41,22,16.966666666666665,2
14603,485,40,0,0,7,83,1,0,45,49674,44,17,17.183333333333334,1
14604,244,2,3,0,0,0,1,0,21,2126,44,15,16.4,2
14605,337,82,0,0,10,47,0,0,84,23855,46,21,23.566666666666666,3
